"Name";"Level";"Casting Time";"Duration";"School";"Ritual";"Range";"Components";"Classes";"Optional/Variant Classes";"Subclasses";"Text"
"Transmutacja Skały";"5";"Akcja";"Do rozproszenia";"Przemiany";"False";"36m (24)";"W, S, M (glina i woda)";"";"Artificer, Druid, Wizard";"";"Wybierasz widoczny obszar kamienia lub błota, który mieści się w sześcianie o boku 12 m (8) i jest w twoim zasięgu, a następnie wybierasz jeden z poniższych efektów. Transmutacja skały w błoto. Niemagiczna skała dowolnego rodzaju w obszarze staje się taką samą objętością gęstego, płynącego błota, które pozostaje przez cały czas trwania zaklęcia. Ziemia w obszarze zaklęcia staje się na tyle błotnista, że stworzenia mogą się w niej zanurzyć. Każda stopa przesunięta przez błoto kosztuje 1,2 m (0) ruchu, a każda istota znajdująca się na ziemi w momencie rzucenia zaklęcia musi wykonać rzut obronny na Siłę. Stworzenie musi również wykonać rzut obronny, gdy wkracza na ten obszar po raz pierwszy w swojej turze lub kończy w nim swoją turę. W przypadku nieudanego rzutu obronnego, stworzenie zanurza się w błocie i zostaje skrępowane, choć może użyć akcji, aby zakończyć stan skrępowania, wyciągając się z błota. Każda istota znajdująca się pod błotem musi wykonać rzut obronny na Zręczność. W przypadku nieudanego rzutu obronnego istota otrzymuje 4d8 obrażeń od obrażeń kłutych lub o połowę mniej w przypadku udanego rzutu obronnego. Przemiana błota w skałę. Niemagiczne błoto lub ruchome piaski na obszarze o głębokości nie większej niż 3 m (2) zamieniają się w miękki kamień na czas trwania zaklęcia. Każda istota znajdująca się w błocie podczas transformacji musi wykonać rzut obronny na Zręczność. W przypadku udanego rzutu obronnego, istota zostaje bezpiecznie wypchnięta na powierzchnię w niezamieszkanym miejscu. W przypadku nieudanego rzutu obronnego, istota zostaje skrępowana przez skałę. Skrępowana istota lub inna istota znajdująca się w jej zasięgu może użyć akcji, by spróbować rozbić skałę, udanie wykonując test Siły o ST 20 lub zadając jej obrażenia. Skała ma AC 15 i 25 punktów wytrzymałości, jest odporna na truciznę i obrażenia psychiczne."
"Transport przez rośliny";"6";"Akcja";"10 min.";"Przywoływania";"False";"3m (2)";"W, S";"Druid";"";"";"Zaklęcie to tworzy magiczne połączenie między dużą lub większą nieożywioną rośliną w zasięgu a inną rośliną, w dowolnej odległości, na tej samej płaszczyźnie istnienia. Musisz widzieć lub dotknąć rośliny docelowej przynajmniej raz wcześniej. W czasie trwania zaklęcia dowolna istota może wejść do rośliny docelowej i wyjść z niej, wykonując 1,5 m (1) ruchu."
"Drzewny Krok";"5";"Akcja";"Koncentracja, do 1 min.";"Przywoływania";"False";"Na siebie";"W, S";"Druid, Ranger";"";"Druid (Land (Forest)), Druid (Land (Temperate Land)), Cleric (Nature), Paladin (Ancients)";"Zyskujesz zdolność wejścia na drzewo i przeniesienia się z jego wnętrza na inne drzewo tego samego rodzaju w promieniu 150 m (100). Oba drzewa muszą być żywe i przynajmniej tej samej wielkości co ty. Aby wejść na drzewo, musisz zużyć 1,5 m (1) ruchu. Natychmiast znasz lokalizację wszystkich innych drzew tego samego rodzaju w promieniu 150 m (100) i w ramach ruchu użytego do wejścia na drzewo możesz albo przejść na jedno z tych drzew, albo wyjść z drzewa, na którym się znajdujesz. Pojawiasz się w wybranym przez siebie miejscu w promieniu 1,5 m (1) od drzewa docelowego, zużywając kolejne 1,5 m (1) ruchu. Jeśli nie masz już ruchu, pojawiasz się w odległości 1,5 m (1) od drzewa, na które wszedłeś. Możesz użyć tej zdolności transportu tylko raz w każdej swojej turze. Każdą turę musisz zakończyć poza drzewem."
"Prawdziwa polimorfia";"9";"Akcja";"Koncentracja, do 1 godz.";"Przemiany";"False";"9m (6)";"W, S, M (kropla rtęci, odrobina gumy arabskiej i kłąb dymu)";"Bard, Warlock, Wizard";"";"";"Wybierz jedną istotę lub przedmiot niemagiczny, który widzisz w zasięgu. Istota zmienia kształt w inną istotę lub niemagiczny przedmiot, lub przedmiot zmienia kształt w istotę (przedmiot nie może być noszony ani przenoszony). Transformacja trwa przez cały czas trwania zaklęcia lub do momentu śmierci lub zniszczenia celu, ale jeśli utrzymasz Koncentrację na tym zaklęciu przez cały czas jego trwania, zaklęcie będzie działać do momentu jego rozproszenia. Stworzenie w stworzenie. Jeśli zmienisz istotę w inny rodzaj istoty, nowa forma może być dowolnego rodzaju, który wybierzesz i który ma współczynnik wyzwania równy lub niższy niż współczynnik wyzwania lub poziom celu. Statystyki gry celu zostają zastąpione blokiem statystyk nowej formy, ale zachowuje on swoje Punkty Trafienia, kości Punktów Trafienia, wyrównanie i osobowość. Cel zyskuje liczbę tymczasowych Punktów Trafienia równą Punktom Trafienia nowej formy. Te tymczasowe punkty wytrzymałości znikają, jeśli jakieś pozostały po zakończeniu zaklęcia.Cel jest ograniczony w działaniach, które może wykonać przez anatomię swojej nowej formy i nie może mówić ani rzucać zaklęć.Ekwipunek celu wtapia się w nową formę. Istota nie może używać ani w żaden inny sposób korzystać z tego sprzętu. Obiekt w stworzenie. Możesz zamienić przedmiot w dowolną istotę, o ile rozmiar istoty nie jest większy niż rozmiar przedmiotu, a istota ma współczynnik wyzwania równy 9 lub niższy. Stworzenie jest przyjazne dla ciebie i twoich sojuszników. Jeśli zaklęcie trwa dłużej niż godzinę, nie masz już kontroli nad stworzeniem. Może ona pozostać przyjaźnie nastawiona do ciebie, w zależności od tego, jak ją traktowałeś. Stworzenie w przedmiot. Jeśli zmienisz stworzenie w przedmiot, przekształci się ono wraz z tym, co nosi i przenosi w tę formę, o ile rozmiar przedmiotu nie jest większy niż rozmiar stworzenia. Statystyki istoty stają się statystykami przedmiotu, a istota nie pamięta czasu spędzonego w tej formie po zakończeniu zaklęcia i powrocie do normalnej postaci."
"Prawdziwe zmartwychwstanie";"9";"1 Hr.";"Natychmiastowy";"Nekromancji";"False";"Dotyk";"W, S, M (diamenty o wartości ponad 25 000 GP, które zużywa zaklęcie)";"Cleric, Druid";"";"Sorcerer (Divine Soul)";"Dotykasz istoty, która była martwa nie dłużej niż 200 lat i która zmarła z dowolnego powodu z wyjątkiem starości. Zaklęcie to zasklepia wszystkie rany, neutralizuje wszelkie trucizny, leczy wszelkie magiczne choroby i zdejmuje wszelkie klątwy ciążące na zmarłej istocie. Zaklęcie zastępuje uszkodzone lub brakujące organy i kończyny. Jeśli stworzenie było nieumarłe, zostaje przywrócone do swojej nieumarłej postaci. Zaklęcie może zapewnić nowe ciało, jeśli oryginalne już nie istnieje, w którym to przypadku musisz wypowiedzieć imię stworzenia. Stworzenie pojawia się wówczas w wybranym przez ciebie niezajętym miejscu w promieniu 3 m (2) od ciebie."
"Prawdziwe widzenie";"6";"Akcja";"1 godz.";"Wieszczenia";"False";"Dotyk";"W, S, M (proszek grzybowy o wartości 25+ GP, który zużywa zaklęcie)";"Bard, Cleric, Sorcerer, Warlock, Wizard";"";"Sorcerer (Divine Soul), Wizard (Diviner)";"Na czas trwania tego efektu, dotknięta przez ciebie istota posiada Truesight o zasięgu 36 m (24)."
"Prawdziwy Atak";"0";"Akcja";"Natychmiastowy";"Wieszczenia";"False";"Na siebie";"S, M (broń, w której posiadasz biegłość i która jest warta 1+ CP)";"Bard, Sorcerer, Warlock, Wizard";"";"Rogue (Arcane Trickster), Bard (Lore), Wizard (Diviner), Fighter (Eldritch Knight)";"Kierując się przebłyskiem magicznego wglądu, wykonujesz jeden atak bronią użytą do rzucenia zaklęcia. Atak wykorzystuje twoją zdolność rzucania zaklęć do ataku i rzutów na obrażenia, zamiast używać Siły lub Zręczności. Jeśli atak zada obrażenia, mogą to być obrażenia od Promieniowania lub normalne obrażenia od broni (do wyboru).

Na wyższych poziomach: Ulepszenie kantry. Niezależnie od tego, czy zadajesz obrażenia od Promieniowania, czy normalne obrażenia od broni, atak zadaje dodatkowe obrażenia od Promieniowania po osiągnięciu poziomów 5 (1d6), 11 (2d6) i 17 (3d6)."
"Tsunami";"8";"1 Min.";"Koncentracja, do 6 rund";"Przywoływania";"False";"1 mile";"W, S";"Druid";"";"";"Ściana wody powstaje w wybranym przez ciebie punkcie w zasięgu. Ściana może mieć do 90 m (60) długości, 90 m (60) wysokości i 15 m (10) grubości. Kiedy ściana się pojawia, każda istota w jej obszarze wykonuje rzut obronny na Siłę, otrzymując 6 d10 obrażeń od obrażeń kłutych w przypadku nieudanego rzutu obronnego lub o połowę mniej obrażeń w przypadku udanego rzutu obronnego. Na początku każdej twojej tury po pojawieniu się ściany, ściana wraz ze znajdującymi się w niej istotami oddala się od ciebie o 15 m (10). Każda Ogromna lub mniejsza istota znajdująca się wewnątrz ściany lub w której przestrzeń ściana wkracza, gdy się porusza, musi wykonać udany rzut obronny na Siłę lub otrzymać 5d10 obrażeń od Pchnięć. Stworzenie może otrzymać te obrażenia tylko raz na rundę. Pod koniec tury wysokość ściany zostaje zmniejszona o 15 m (10), a obrażenia zadawane przez ścianę w kolejnych rundach zostają zmniejszone o 1 d10. Kiedy ściana osiągnie 0 m (0) wysokości, zaklęcie wygasa. Istota złapana w ścianę może poruszać się pływając. Jednak ze względu na siłę fali, stworzenie musi wykonać test Siły (Atletyka) przeciwko DC ochrony przed zaklęciem, aby w ogóle się poruszyć. Jeśli test się nie powiedzie, nie może się poruszać. Stworzenie, które wydostanie się ze ściany, upada na ziemię."
"Niewidzialny sługa";"1";"Akcja";"1 godz.";"Przywoływania";"True";"18m (12)";"W, S, M (trochę sznurka i drewna)";"Bard, Warlock, Wizard";"";"Rogue (Arcane Trickster), Bard (Lore), Fighter (Eldritch Knight)";"To zaklęcie tworzy niewidzialną, bezmyślną, bezkształtną, średnią siłę, która wykonuje proste zadania na twoje polecenie aż do zakończenia działania zaklęcia. Sługa powstaje w niezajętym miejscu na ziemi w zasięgu zaklęcia. Ma AC 10, 1 punkt wytrzymałości i siłę 2 i nie może atakować. Jeśli jego liczba punktów wytrzymałości spadnie do 0, zaklęcie wygasa. Raz na turę, jako akcję premiową, możesz mentalnie rozkazać słudze, by przemieścił się na odległość do 4,5 m (3) i wszedł w interakcję z obiektem. Sługa może wykonywać proste zadania, które mógłby wykonywać człowiek, takie jak przynoszenie rzeczy, sprzątanie, cerowanie, składanie ubrań, rozpalanie ognia, podawanie jedzenia i nalewanie napojów. Gdy wydasz polecenie, sługa wykonuje zadanie najlepiej jak potrafi, dopóki go nie wykona, a następnie czeka na kolejne polecenie. Jeśli polecisz słudze wykonanie zadania, które oddali go od ciebie o więcej niż 18 m (12), zaklęcie wygaśnie."
"Wampiryczny dotyk";"3";"Akcja";"Koncentracja, do 1 min.";"Nekromancji";"False";"Na siebie";"W, S";"Sorcerer, Warlock, Wizard";"";"Rogue (Arcane Trickster), Bard (Lore), Fighter (Eldritch Knight), Cleric (Grave)";"Dotyk twojej spowitej cieniem dłoni może wysysać siłę życiową z innych, aby leczyć twoje rany. Wykonaj atak zaklęciem w walce wręcz przeciwko jednej istocie w zasięgu. Przy trafieniu cel otrzymuje 3d6 obrażeń nekrotycznych, a ty odzyskujesz punkty wytrzymałości równe połowie zadanych obrażeń nekrotycznych. Do zakończenia działania zaklęcia możesz ponowić atak w każdej swojej turze jako akcję magiczną, celując w tę samą lub inną istotę.

Na wyższych poziomach: Użycie slotu na zaklęcie wyższego poziomu. Obrażenia wzrastają o 1d6 za każdy slot zaklęć na poziomie wyższym niż 3."
"Zajadliwe Szyderstwo";"0";"Akcja";"Natychmiastowy";"Uroków";"False";"18m (12)";"W";"Bard";"";"";"Rzucasz ciąg obelg przeplatanych subtelnymi zaklęciami na jedną istotę, którą widzisz lub słyszysz w zasięgu. Cel musi wykonać udany rzut obronny na Mądrość lub otrzymać 1d6 obrażeń psychicznych i mieć utrudniony następny rzut ataku, który wykona przed końcem swojej następnej tury.

Na wyższych poziomach: Ulepszenie czaru. Obrażenia wzrastają o 1d6 po osiągnięciu poziomów 5 (2d6), 11 (3d6) i 17 (4d6)."
"Kwasowa Kula";"4";"Akcja";"Natychmiastowy";"Wywoływania";"False";"45m (30)";"W, S, M (kropla żółci)";"Sorcerer, Wizard";"";"Rogue (Arcane Trickster), Fighter (Eldritch Knight), Wizard (Evoker)";"Wskazujesz miejsce w zasięgu, a świecąca kula kwasu o średnicy 0,3 m (0) pojawia się tam i wybucha w kuli o promieniu 6 m (4). Każda istota w tym obszarze wykonuje rzut obronny na Zręczność. Jeśli rzut się nie powiedzie, istota otrzymuje 10 d4 obrażeń od kwasu i kolejne 5 d4 obrażeń od kwasu na koniec swojej następnej tury. W przypadku udanego rzutu obronnego, istota otrzymuje tylko połowę początkowych obrażeń.

Na wyższych poziomach: Użycie slotu na zaklęcie wyższego poziomu. Początkowe obrażenia wzrastają o 2d4 za każdy slot zaklęć na poziomie wyższym niż 4."
"Ściana ognia";"4";"Akcja";"Koncentracja, do 1 min.";"Wywoływania";"False";"36m (24)";"W, S, M (kawałek węgla drzewnego)";"Druid, Sorcerer, Wizard";"";"Rogue (Arcane Trickster), Artificer (Artillerist), Warlock (Celestial), Fighter (Eldritch Knight), Wizard (Evoker), Warlock (Fiend), Cleric (Forge), Cleric (Light)";"Tworzysz ścianę ognia na twardej powierzchni w zasięgu. Możesz stworzyć ścianę o długości do 18 m (12), wysokości 6 m (4) i grubości 0,3 m (0) lub ścianę w kształcie pierścienia o średnicy do 6 m (4), wysokości 6 m (4) i grubości 0,3 m (0). Gdy ściana się pojawi, każda istota w jej obszarze wykonuje rzut obronny na Zręczność, otrzymując 5 d8 obrażeń od ognia w przypadku nieudanego rzutu obronnego lub połowę tych obrażeń w przypadku udanego rzutu obronnego. Jedna strona ściany, wybrana przez ciebie podczas rzucania tego zaklęcia, zadaje 5 d8 obrażeń od ognia każdej istocie, która zakończy swoją turę w promieniu 3 m (2) od tej strony lub wewnątrz ściany. Stworzenie otrzymuje takie same obrażenia, gdy wejdzie na mur po raz pierwszy w swojej turze lub zakończy w nim swoją turę. Druga strona muru nie zadaje żadnych obrażeń.

Na wyższych poziomach: Użycie slotu na zaklęcie wyższego poziomu. Obrażenia wzrastają o 1d8 za każdy slot zaklęć na poziomie wyższym niż 4."
"Ściana Mocy";"5";"Akcja";"Koncentracja, do 10 min.";"Wywoływania";"False";"36m (24)";"W, S, M (odłamek szkła)";"Wizard";"";"Artificer (Armorer), Artificer (Artillerist), Sorcerer (Clockwork), Sorcerer (Clockwork Soul), Wizard (Evoker), Paladin (Redemption)";"Niewidzialna ściana siły powstaje w wybranym przez ciebie punkcie w zasięgu. Ściana pojawia się w dowolnej orientacji, jako bariera pozioma, pionowa lub pod kątem. Może unosić się swobodnie lub spoczywać na twardej powierzchni. Możesz uformować ją w półkulistą kopułę lub kulę ziemską o promieniu do 3 m (2) lub płaską powierzchnię złożoną z dziesięciu paneli o wymiarach 3 m (2) na 3 m (2). Każdy panel musi przylegać do innego panelu. W każdej formie ściana ma grubość 1/4 cala i utrzymuje się przez cały czas działania. Jeśli ściana przecina przestrzeń istoty w momencie jej pojawienia się, istota zostaje zepchnięta na jedną ze stron ściany (ty wybierasz, na którą stronę). Ściana jest odporna na wszelkie obrażenia i nie może zostać rozproszona przez Dispel Magic. Zaklęcie Disintegrate natychmiast niszczy ścianę. Ściana rozciąga się również na Płaszczyznę Eteryczną i blokuje eteryczne podróże przez ścianę."
"Ściana lodu";"6";"Akcja";"Koncentracja, do 10 min.";"Wywoływania";"False";"36m (24)";"W, S, M (kawałek kwarcu)";"Wizard";"";"Wizard (Evoker)";"Tworzysz ścianę lodu na twardej powierzchni w zasięgu. Możesz uformować ją w półkulistą kopułę lub kulę ziemską o promieniu do 3 m (2) lub uformować płaską powierzchnię składającą się z dziesięciu kwadratowych paneli o boku 3 m (2). Każdy panel musi przylegać do innego panelu. W każdej formie ściana ma grubość 0,3 m (0) i trwa przez cały czas trwania.Jeśli ściana przecina przestrzeń istoty, gdy się pojawia, istota zostaje zepchnięta na jedną stronę ściany (ty wybierasz, którą stronę) i wykonuje rzut obronny na Zręczność, otrzymując 10 d6 obrażeń od zimna w przypadku nieudanego rzutu obronnego lub o połowę mniej obrażeń w przypadku udanego rzutu obronnego.Ściana jest obiektem, który można uszkodzić, a tym samym naruszyć. Ma AC 12 i 30 punktów wytrzymałości na 3 m (2) sekcji, a także odporność na obrażenia od zimna, trucizny i psychiczne oraz podatność na obrażenia od ognia. Zmniejszenie 3-metrowego (2) fragmentu ściany do 0 punktów wytrzymałości niszczy ją i pozostawia w miejscu zajmowanym przez ścianę warstwę mroźnego powietrza. Istota poruszająca się przez warstwę mroźnego powietrza po raz pierwszy w turze wykonuje rzut obronny na Wytrzymałość, otrzymując 5 d6 obrażeń od zimna w przypadku nieudanego rzutu obronnego lub o połowę mniej obrażeń w przypadku udanego rzutu obronnego.

Na wyższych poziomach: Użycie slotu na zaklęcie wyższego poziomu. Obrażenia zadawane przez ścianę w momencie jej pojawienia się wzrastają o 2d6, a obrażenia od przejścia przez mroźne powietrze wzrastają o 1d6 za każdy slot zaklęć na poziomie wyższym niż 6."
